x,y,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST,MIN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,LOCAL_DAY,LOCAL_DATE,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,STATION_NAME,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,MEAN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,ID,MIN_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG
-118.22841666666666,49.01683333333333,,,12,0,,29,2023-07-29 00:00:00,0,,0,0,,,7,BILLINGS,2023,,,,1140876,,,BC,23,34,,,1140876.2023.7.29,,0,,5,,
-118.22841666666666,49.01683333333333,,,9,0.2,,25,2022-05-25 00:00:00,0.2,,3.2,0,,,5,BILLINGS,2022,,,,1140876,,,BC,14.8,20.5,,,1140876.2022.5.25,,0,,0,,
-118.22841666666666,49.01683333333333,,,-6.5,0,,24,2013-03-24 00:00:00,0,,16.5,0,,,3,BILLINGS,2013,,,,1140876,,,BC,1.5,9.5,,,1140876.2013.3.24,,0,,0,,
-118.22841666666666,49.01683333333333,,,2.5,0,,28,2020-04-28 00:00:00,0,,7.2,0,,,4,BILLINGS,2020,,,,1140876,,,BC,10.8,19,,,1140876.2020.4.28,,0,,0,,
-118.22841666666666,49.01683333333333,,,3,2.6,,22,2016-11-22 00:00:00,2.6,,13.5,0,,,11,BILLINGS,2016,,,,1140876,,,BC,4.5,6,,,1140876.2016.11.22,,0,,0,,
-118.22841666666666,49.01683333333333,,,11,0,,30,2014-08-30 00:00:00,0,,0.5,0,,,8,BILLINGS,2014,,,,1140876,T,,BC,17.5,24,T,,1140876.2014.8.30,,0,,0,,
-118.22841666666666,49.01683333333333,,,9.5,0,,7,2014-09-07 00:00:00,0,,0,0,,,9,BILLINGS,2014,,,,1140876,,,BC,19.5,29.5,,,1140876.2014.9.7,,0,,1.5,,
-118.22841666666666,49.01683333333333,,,10,0,,23,2020-08-23 00:00:00,0,,0,0,,,8,BILLINGS,2020,,,,1140876,,,BC,20.3,30.5,,,1140876.2020.8.23,,0,,2.3,,
-118.22841666666666,49.01683333333333,,,3.5,0,,4,2014-04-04 00:00:00,0,,9.7,0,,,4,BILLINGS,2014,,,,1140876,T,,BC,8.3,13,T,,1140876.2014.4.4,,0,,0,,
-118.22841666666666,49.01683333333333,,,10.5,0,,26,2023-07-26 00:00:00,0,,0,0,,,7,BILLINGS,2023,,,,1140876,,,BC,19.3,28,,,1140876.2023.7.26,,0,,1.3,,
-118.22841666666666,49.01683333333333,,,14,0,,13,2013-09-13 00:00:00,0,,0,0,,,9,BILLINGS,2013,,,,1140876,,,BC,23,32,,,1140876.2013.9.13,,0,,5,,
-118.22841666666666,49.01683333333333,,,-6.5,0,,14,2019-03-14 00:00:00,0,,18.3,32,,,3,BILLINGS,2019,,,,1140876,,,BC,-0.3,6,,,1140876.2019.3.14,,0,,0,,
-118.22841666666666,49.01683333333333,,,14,0,,6,2016-06-06 00:00:00,0,,0,0,,,6,BILLINGS,2016,,,,1140876,,,BC,25.5,37,,,1140876.2016.6.6,,0,,7.5,,
-118.22841666666666,49.01683333333333,,,0.5,0,,21,2020-10-21 00:00:00,0,,12.7,0,,,10,BILLINGS,2020,,,,1140876,,,BC,5.3,10,,,1140876.2020.10.21,,0,,0,,
-118.22841666666666,49.01683333333333,,,-1,0.8,,15,2016-03-15 00:00:00,0.8,,13.5,0,,,3,BILLINGS,2016,,,,1140876,,,BC,4.5,10,,,1140876.2016.3.15,,0,,0,,
-118.22841666666666,49.01683333333333,,,7.5,7.2,,28,2013-09-28 00:00:00,7.2,,7,0,,,9,BILLINGS,2013,,,,1140876,,,BC,11,14.5,,,1140876.2013.9.28,,0,,0,,
-118.22841666666666,49.01683333333333,,,-5,0,,6,2014-12-06 00:00:00,0,,19.8,9,,,12,BILLINGS,2014,,,,1140876,,,BC,-1.8,1.5,,,1140876.2014.12.6,,0,,0,,
-118.22841666666666,49.01683333333333,,,4.5,2.6,,15,2021-10-15 00:00:00,2.6,,11.7,0,,,10,BILLINGS,2021,,,,1140876,,,BC,6.3,8,,,1140876.2021.10.15,,0,,0,,
-118.22841666666666,49.01683333333333,,,4.5,0,,28,2016-10-28 00:00:00,0,,10.7,0,,,10,BILLINGS,2016,,,,1140876,T,,BC,7.3,10,T,,1140876.2016.10.28,,0,,0,,
-118.22841666666666,49.01683333333333,,,-8.5,0,,8,2021-02-08 00:00:00,0,,23.8,26,,,2,BILLINGS,2021,,,,1140876,,,BC,-5.8,-3,,,1140876.2021.2.8,,0,,0,,
-118.22841666666666,49.01683333333333,,,0,0,,5,2013-02-05 00:00:00,0,,16,28,,,2,BILLINGS,2013,,,,1140876,,,BC,2,4,,,1140876.2013.2.5,,0,,0,,
-118.22841666666666,49.01683333333333,,,14.5,0,,11,2015-08-11 00:00:00,0,,0,0,,,8,BILLINGS,2015,,,,1140876,,,BC,25,35.5,,,1140876.2015.8.11,,0,,7,,
-118.22841666666666,49.01683333333333,,,7,0,,19,2015-05-19 00:00:00,0,,1.2,0,,,5,BILLINGS,2015,,,,1140876,,,BC,16.8,26.5,,,1140876.2015.5.19,,0,,0,,
-118.22841666666666,49.01683333333333,,,-1,5.8,,25,2015-10-25 00:00:00,5.8,,11.5,0,,,10,BILLINGS,2015,,,,1140876,,,BC,6.5,14,,,1140876.2015.10.25,,0,,0,,
-118.22841666666666,49.01683333333333,,,-10.5,0,,29,2019-11-29 00:00:00,0,,24.5,0,,,11,BILLINGS,2019,,,,1140876,,,BC,-6.5,-2.5,,,1140876.2019.11.29,,0,,0,,
-118.22841666666666,49.01683333333333,,,6.5,0,,1,2014-11-01 00:00:00,0,,8.7,0,,,11,BILLINGS,2014,,,,1140876,T,,BC,9.3,12,T,,1140876.2014.11.1,,0,,0,,
-118.22841666666666,49.01683333333333,,,1,0,,25,2017-03-25 00:00:00,0,,12,0,,,3,BILLINGS,2017,,,,1140876,T,,BC,6,11,T,,1140876.2017.3.25,,0,,0,,
-118.22841666666666,49.01683333333333,,,5.5,0,,26,2021-04-26 00:00:00,0,,6.7,0,,,4,BILLINGS,2021,,,,1140876,T,,BC,11.3,17,T,,1140876.2021.4.26,,0,,0,,
-118.22841666666666,49.01683333333333,,,12.5,12,,8,2017-06-08 00:00:00,12,,0.2,0,,,6,BILLINGS,2017,,,,1140876,,,BC,17.8,23,,,1140876.2017.6.8,,0,,0,,
-118.22841666666666,49.01683333333333,,,-4,2.4,,9,2018-11-09 00:00:00,0,,20,0,,,11,BILLINGS,2018,,,,1140876,,,BC,-2,0,,,1140876.2018.11.9,,2.4,,0,,
-118.22841666666666,49.01683333333333,,,9.5,1.4,,19,2020-05-19 00:00:00,1.4,,2.7,0,,,5,BILLINGS,2020,,,,1140876,,,BC,15.3,21,,,1140876.2020.5.19,,0,,0,,
-118.22841666666666,49.01683333333333,,,7.5,0,,27,2019-05-27 00:00:00,0,,0.7,0,,,5,BILLINGS,2019,,,,1140876,,,BC,17.3,27,,,1140876.2019.5.27,,0,,0,,
-118.22841666666666,49.01683333333333,,,3,0,,9,2014-04-09 00:00:00,0,,8.2,0,,,4,BILLINGS,2014,,,,1140876,,,BC,9.8,16.5,,,1140876.2014.4.9,,0,,0,,
-118.22841666666666,49.01683333333333,,,-5,0,,26,2020-03-26 00:00:00,0,,15.7,0,,,3,BILLINGS,2020,,,,1140876,,,BC,2.3,9.5,,,1140876.2020.3.26,,0,,0,,
-118.22841666666666,49.01683333333333,,,16,0,,20,2021-07-20 00:00:00,0,,0,0,,,7,BILLINGS,2021,,,,1140876,,,BC,25.3,34.5,,,1140876.2021.7.20,,0,,7.3,,
-118.22841666666666,49.01683333333333,,,6.5,3.8,,24,2016-04-24 00:00:00,3.8,,8.2,0,,,4,BILLINGS,2016,,,,1140876,,,BC,9.8,13,,,1140876.2016.4.24,,0,,0,,
-118.22841666666666,49.01683333333333,,,8.5,5.2,,11,2018-09-11 00:00:00,5.2,,3.5,0,,,9,BILLINGS,2018,,,,1140876,,,BC,14.5,20.5,,,1140876.2018.9.11,,0,,0,,
-118.22841666666666,49.01683333333333,,,0,2.2,T,30,2016-11-30 00:00:00,2.2,,17,0,,,11,BILLINGS,2016,,,,1140876,,T,BC,1,2,,,1140876.2016.11.30,,0,,0,,
-118.22841666666666,49.01683333333333,,,15,0,,17,2022-08-17 00:00:00,0,,0,0,,,8,BILLINGS,2022,,,,1140876,,,BC,25.8,36.5,,,1140876.2022.8.17,,0,,7.8,,
-118.22841666666666,49.01683333333333,,,3,5.6,,30,2022-10-30 00:00:00,5.6,,10.7,0,,,10,BILLINGS,2022,,,,1140876,,,BC,7.3,11.5,,,1140876.2022.10.30,,0,,0,,
-118.22841666666666,49.01683333333333,,,8.5,0,,21,2022-06-21 00:00:00,0,,1,0,,,6,BILLINGS,2022,,,,1140876,,,BC,17,25.5,,,1140876.2022.6.21,,0,,0,,
-118.22841666666666,49.01683333333333,,,1,0,,7,2018-11-07 00:00:00,0,,13.5,0,,,11,BILLINGS,2018,,,,1140876,,,BC,4.5,8,,,1140876.2018.11.7,,0,,0,,
-118.22841666666666,49.01683333333333,,,-6,0,,22,2015-02-22 00:00:00,0,,18,0,,,2,BILLINGS,2015,,,,1140876,,,BC,0,6,,,1140876.2015.2.22,,0,,0,,
-118.22841666666666,49.01683333333333,,,-3,0,,6,2019-11-06 00:00:00,0,,16.2,0,,,11,BILLINGS,2019,,,,1140876,,,BC,1.8,6.5,,,1140876.2019.11.6,,0,,0,,
-118.22841666666666,49.01683333333333,,,1,5.4,,7,2015-02-07 00:00:00,5.4,,15.5,19,,,2,BILLINGS,2015,,,,1140876,,,BC,2.5,4,,,1140876.2015.2.7,,0,,0,,
-118.22841666666666,49.01683333333333,,,13.5,0,,5,2020-08-05 00:00:00,0,,0,0,,,8,BILLINGS,2020,,,,1140876,T,,BC,24,34.5,T,,1140876.2020.8.5,,0,,6,,
-118.22841666666666,49.01683333333333,,,-1,0,,13,2023-12-13 00:00:00,0,,18,6,,,12,BILLINGS,2023,,,,1140876,,,BC,0,1,,,1140876.2023.12.13,,0,,0,,
-118.22841666666666,49.01683333333333,,,-0.5,0,T,3,2018-03-03 00:00:00,0,,15.5,49,,,3,BILLINGS,2018,,,,1140876,,,BC,2.5,5.5,T,,1140876.2018.3.3,,0,,0,,
-118.22841666666666,49.01683333333333,,,-7.5,0,T,3,2013-01-03 00:00:00,0,,23.3,18,,,1,BILLINGS,2013,,,,1140876,,,BC,-5.3,-3,T,,1140876.2013.1.3,,0,,0,,
-118.22841666666666,49.01683333333333,,,8,0.4,,8,2020-06-08 00:00:00,0.4,,4.2,0,,,6,BILLINGS,2020,,,,1140876,,,BC,13.8,19.5,,,1140876.2020.6.8,,0,,0,,
-118.22841666666666,49.01683333333333,,,-1,0,,7,2020-04-07 00:00:00,0,,9.5,0,,,4,BILLINGS,2020,,,,1140876,,,BC,8.5,18,,,1140876.2020.4.7,,0,,0,,
-118.22841666666666,49.01683333333333,,,9.5,0,,1,2014-09-01 00:00:00,0,,1,0,,,9,BILLINGS,2014,,,,1140876,,,BC,17,24.5,,,1140876.2014.9.1,,0,,0,,
-118.22841666666666,49.01683333333333,,,-3.5,0,T,28,2023-01-28 00:00:00,0,,19.5,20,,,1,BILLINGS,2023,,,,1140876,,,BC,-1.5,0.5,T,,1140876.2023.1.28,,0,,0,,
-118.22841666666666,49.01683333333333,,,-3,0,T,5,2018-03-05 00:00:00,0,,17.2,44,,,3,BILLINGS,2018,,,,1140876,,,BC,0.8,4.5,T,,1140876.2018.3.5,,0,,0,,
-118.22841666666666,49.01683333333333,,,10.5,0,,4,2022-09-04 00:00:00,0,,0,0,,,9,BILLINGS,2022,,,,1140876,,,BC,20.3,30,,,1140876.2022.9.4,,0,,2.3,,
-118.22841666666666,49.01683333333333,,,12,7.8,,13,2021-06-13 00:00:00,7.8,,0,0,,,6,BILLINGS,2021,,,,1140876,,,BC,21.3,30.5,,,1140876.2021.6.13,,0,,3.3,,
-118.22841666666666,49.01683333333333,,,-4,0,,12,2014-10-12 00:00:00,0,,11.2,0,,,10,BILLINGS,2014,,,,1140876,,,BC,6.8,17.5,,,1140876.2014.10.12,,0,,0,,
-118.22841666666666,49.01683333333333,,,-3,0,,13,2021-03-13 00:00:00,0,,12.7,0,,,3,BILLINGS,2021,,,,1140876,,T,BC,5.3,13.5,,,1140876.2021.3.13,,0,,0,,
-118.22841666666666,49.01683333333333,,,5.5,2,,13,2016-11-13 00:00:00,2,,11.2,0,,,11,BILLINGS,2016,,,,1140876,,,BC,6.8,8,,,1140876.2016.11.13,,0,,0,,
-118.22841666666666,49.01683333333333,,,5,2,,24,2017-04-24 00:00:00,2,,8.7,0,,,4,BILLINGS,2017,,,,1140876,,,BC,9.3,13.5,,,1140876.2017.4.24,,0,,0,,
-118.22841666666666,49.01683333333333,,,4,0,,21,2013-10-21 00:00:00,0,,7.7,0,,,10,BILLINGS,2013,,,,1140876,,,BC,10.3,16.5,,,1140876.2013.10.21,,0,,0,,
-118.22841666666666,49.01683333333333,,,16.5,0,,12,2014-08-12 00:00:00,0,,0,0,,,8,BILLINGS,2014,,,,1140876,T,,BC,24.3,32,T,,1140876.2014.8.12,,0,,6.3,,
-118.22841666666666,49.01683333333333,,,2.5,0,,14,2015-10-14 00:00:00,0,,7.5,0,,,10,BILLINGS,2015,,,,1140876,,,BC,10.5,18.5,,,1140876.2015.10.14,,0,,0,,
-118.22841666666666,49.01683333333333,,,14,0,,13,2017-09-13 00:00:00,0,,0,0,,,9,BILLINGS,2017,,,,1140876,,,BC,19.3,24.5,,,1140876.2017.9.13,,0,,1.3,,
-118.22841666666666,49.01683333333333,,,14,0,,4,2019-09-04 00:00:00,0,,0,0,,,9,BILLINGS,2019,,,,1140876,,,BC,21.8,29.5,,,1140876.2019.9.4,,0,,3.8,,
-118.22841666666666,49.01683333333333,,,12.5,0,,28,2015-08-28 00:00:00,0,,1.7,0,,,8,BILLINGS,2015,,,,1140876,T,,BC,16.3,20,T,,1140876.2015.8.28,,0,,0,,
-118.22841666666666,49.01683333333333,,,1.5,0,,6,2020-04-06 00:00:00,0,,9.7,0,,,4,BILLINGS,2020,,,,1140876,,,BC,8.3,15,,,1140876.2020.4.6,,0,,0,,
-118.22841666666666,49.01683333333333,,,13.5,0.6,,5,2019-07-05 00:00:00,0.6,,0,0,,,7,BILLINGS,2019,,,,1140876,,,BC,19.5,25.5,,,1140876.2019.7.5,,0,,1.5,,
-118.22841666666666,49.01683333333333,,,-2,0,,26,2019-01-26 00:00:00,0,,18.8,26,,,1,BILLINGS,2019,,,,1140876,,,BC,-0.8,0.5,,,1140876.2019.1.26,,0,,0,,
-118.22841666666666,49.01683333333333,,,1,0,,3,2014-10-03 00:00:00,0,,9,0,,,10,BILLINGS,2014,,,,1140876,,,BC,9,17,,,1140876.2014.10.3,,0,,0,,
-118.22841666666666,49.01683333333333,,,0.5,0,,26,2022-03-26 00:00:00,0,,9.5,0,,,3,BILLINGS,2022,,,,1140876,,,BC,8.5,16.5,,,1140876.2022.3.26,,0,,0,,
-118.22841666666666,49.01683333333333,,,9.5,0.4,,12,2016-05-12 00:00:00,0.4,,2.5,0,,,5,BILLINGS,2016,,,,1140876,,,BC,15.5,21.5,,,1140876.2016.5.12,,0,,0,,
-118.22841666666666,49.01683333333333,,,11.5,0.4,,23,2014-07-23 00:00:00,0.4,,0,0,,,7,BILLINGS,2014,,,,1140876,,,BC,21,30.5,,,1140876.2014.7.23,,0,,3,,
-118.22841666666666,49.01683333333333,,,-3.5,0,,30,2013-10-30 00:00:00,0,,16.7,0,,,10,BILLINGS,2013,,,,1140876,,,BC,1.3,6,,,1140876.2013.10.30,,0,,0,,
-118.22841666666666,49.01683333333333,,,4.5,1.2,,7,2019-04-07 00:00:00,1.2,,9.2,0,,,4,BILLINGS,2019,,,,1140876,,,BC,8.8,13,,,1140876.2019.4.7,,0,,0,,
-118.22841666666666,49.01683333333333,,,10.5,0,,18,2017-08-18 00:00:00,0,,0,0,,,8,BILLINGS,2017,,,,1140876,,,BC,21,31.5,,,1140876.2017.8.18,,0,,3,,
-118.22841666666666,49.01683333333333,,,1,0,,26,2020-04-26 00:00:00,0,,9,0,,,4,BILLINGS,2020,,,,1140876,,,BC,9,17,,,1140876.2020.4.26,,0,,0,,
-118.22841666666666,49.01683333333333,,,-7,2.2,,16,2021-02-16 00:00:00,0,,21.8,18,,,2,BILLINGS,2021,,,,1140876,,,BC,-3.8,-0.5,,,1140876.2021.2.16,,2.2,,0,,
-118.22841666666666,49.01683333333333,,,-2.5,3.2,,21,2018-03-21 00:00:00,3.2,,13,14,,,3,BILLINGS,2018,,,,1140876,,,BC,5,12.5,,,1140876.2018.3.21,,0,,0,,
-118.22841666666666,49.01683333333333,,,-1.5,1.6,T,9,2021-11-09 00:00:00,1.6,,16.7,0,,,11,BILLINGS,2021,,,,1140876,,,BC,1.3,4,,,1140876.2021.11.9,,0,,0,,
-118.22841666666666,49.01683333333333,,,4.5,1,,17,2023-10-17 00:00:00,1,,8,0,,,10,BILLINGS,2023,,,,1140876,,,BC,10,15.5,,,1140876.2023.10.17,,0,,0,,
-118.22841666666666,49.01683333333333,,,0.5,0,,25,2018-11-25 00:00:00,0,,15.7,0,,,11,BILLINGS,2018,,,,1140876,,,BC,2.3,4,,,1140876.2018.11.25,,0,,0,,
-118.22841666666666,49.01683333333333,,,-16,0,,6,2019-02-06 00:00:00,0,,29,20,,,2,BILLINGS,2019,,,,1140876,,,BC,-11,-6,,,1140876.2019.2.6,,0,,0,,
-118.22841666666666,49.01683333333333,,,3,1.8,,26,2019-03-26 00:00:00,1.8,,10.7,0,,,3,BILLINGS,2019,,,,1140876,,,BC,7.3,11.5,,,1140876.2019.3.26,,0,,0,,
-118.22841666666666,49.01683333333333,,,-7,0,,23,2014-01-23 00:00:00,0,,21.3,17,,,1,BILLINGS,2014,,,,1140876,,,BC,-3.3,0.5,,,1140876.2014.1.23,,0,,0,,
-118.22841666666666,49.01683333333333,,,12,0,,28,2022-06-28 00:00:00,0,,0,0,,,6,BILLINGS,2022,,,,1140876,,,BC,21.3,30.5,,,1140876.2022.6.28,,0,,3.3,,
-118.22841666666666,49.01683333333333,,,3.5,0,,17,2021-04-17 00:00:00,0,,3.5,0,,,4,BILLINGS,2021,,,,1140876,,,BC,14.5,25.5,,,1140876.2021.4.17,,0,,0,,
-118.22841666666666,49.01683333333333,,,8,14.6,,12,2020-05-12 00:00:00,14.6,,7.5,0,,,5,BILLINGS,2020,,,,1140876,,,BC,10.5,13,,,1140876.2020.5.12,,0,,0,,
-118.22841666666666,49.01683333333333,,,12,3.2,,25,2023-09-25 00:00:00,3.2,,1.5,0,,,9,BILLINGS,2023,,,,1140876,,,BC,16.5,21,,,1140876.2023.9.25,,0,,0,,
-118.22841666666666,49.01683333333333,,,0,7.6,T,5,2021-01-05 00:00:00,7.6,,17,13,,,1,BILLINGS,2021,,,,1140876,,,BC,1,2,,,1140876.2021.1.5,,0,,0,,
-118.22841666666666,49.01683333333333,,,0.5,0.2,,22,2022-10-22 00:00:00,0.2,,12.2,0,,,10,BILLINGS,2022,,,,1140876,,,BC,5.8,11,,,1140876.2022.10.22,,0,,0,,
-118.22841666666666,49.01683333333333,,,13,0,,23,2018-07-23 00:00:00,0,,0,0,,,7,BILLINGS,2018,,,,1140876,,,BC,22.8,32.5,,,1140876.2018.7.23,,0,,4.8,,
-118.22841666666666,49.01683333333333,,,2,30.2,,13,2016-10-13 00:00:00,30.2,,12.7,0,,,10,BILLINGS,2016,,,,1140876,,,BC,5.3,8.5,,,1140876.2016.10.13,,0,,0,,
-118.22841666666666,49.01683333333333,,,-2.5,0,,7,2023-03-07 00:00:00,0,,16,27,,,3,BILLINGS,2023,,,,1140876,,,BC,2,6.5,,,1140876.2023.3.7,,0,,0,,
-118.22841666666666,49.01683333333333,,,2.5,3.8,,29,2014-03-29 00:00:00,3.8,,11,0,,,3,BILLINGS,2014,,,,1140876,,,BC,7,11.5,,,1140876.2014.3.29,,0,,0,,
-118.22841666666666,49.01683333333333,,,-8.5,0,T,24,2018-02-24 00:00:00,0,,21.8,45,,,2,BILLINGS,2018,,,,1140876,,,BC,-3.8,1,T,,1140876.2018.2.24,,0,,0,,
-118.22841666666666,49.01683333333333,,,-3,0,T,14,2017-12-14 00:00:00,0,,19,1,,,12,BILLINGS,2017,,,,1140876,,,BC,-1,1,T,,1140876.2017.12.14,,0,,0,,
-118.22841666666666,49.01683333333333,,,11.5,14,,28,2015-05-28 00:00:00,14,,0,0,,,5,BILLINGS,2015,,,,1140876,,,BC,19,26.5,,,1140876.2015.5.28,,0,,1,,
-118.22841666666666,49.01683333333333,,,-13,1.2,,26,2022-02-26 00:00:00,0,,23.8,34,,,2,BILLINGS,2022,,,,1140876,,,BC,-5.8,1.5,,,1140876.2022.2.26,,1.2,,0,,
-118.22841666666666,49.01683333333333,,,10.5,0,,19,2016-08-19 00:00:00,0,,0,0,,,8,BILLINGS,2016,,,,1140876,,,BC,20.8,31,,,1140876.2016.8.19,,0,,2.8,,
-118.22841666666666,49.01683333333333,,,-8,0,,7,2021-02-07 00:00:00,0,,21.8,29,,,2,BILLINGS,2021,,,,1140876,,,BC,-3.8,0.5,,,1140876.2021.2.7,,0,,0,,
-118.22841666666666,49.01683333333333,,,7,0,,24,2023-05-24 00:00:00,0,,3.5,0,,,5,BILLINGS,2023,,,,1140876,,,BC,14.5,22,,,1140876.2023.5.24,,0,,0,,
-118.22841666666666,49.01683333333333,,,-1.5,0,T,2,2017-03-02 00:00:00,0,,17.2,28,,,3,BILLINGS,2017,,,,1140876,T,,BC,0.8,3,T,,1140876.2017.3.2,,0,,0,,
-118.22841666666666,49.01683333333333,,,8,7.4,,15,2017-06-15 00:00:00,7.4,,6.7,0,,,6,BILLINGS,2017,,,,1140876,,,BC,11.3,14.5,,,1140876.2017.6.15,,0,,0,,
-118.22841666666666,49.01683333333333,,,-4,16.8,,6,2020-01-06 00:00:00,0,,20.3,25,,,1,BILLINGS,2020,,,,1140876,,,BC,-2.3,-0.5,,,1140876.2020.1.6,,16.8,,0,,
-118.22841666666666,49.01683333333333,,,-7,0,,21,2013-12-21 00:00:00,0,,23.3,0,,,12,BILLINGS,2013,,,,1140876,,,BC,-5.3,-3.5,,,1140876.2013.12.21,,0,,0,,
-118.22841666666666,49.01683333333333,,,3,0,,11,2014-05-11 00:00:00,0,,7,0,,,5,BILLINGS,2014,,,,1140876,,,BC,11,19,,,1140876.2014.5.11,,0,,0,,
-118.22841666666666,49.01683333333333,,,3.5,0,,19,2015-04-19 00:00:00,0,,5,0,,,4,BILLINGS,2015,,,,1140876,,,BC,13,22.5,,,1140876.2015.4.19,,0,,0,,
-118.22841666666666,49.01683333333333,,,0,8,,8,2018-03-08 00:00:00,5.6,,17,48,,,3,BILLINGS,2018,,,,1140876,,,BC,1,2,,,1140876.2018.3.8,,2.4,,0,,
-118.22841666666666,49.01683333333333,,,12,3.6,,26,2023-09-26 00:00:00,3.6,,3.5,0,,,9,BILLINGS,2023,,,,1140876,,,BC,14.5,17,,,1140876.2023.9.26,,0,,0,,
-118.22841666666666,49.01683333333333,,,0.5,0,,4,2017-10-04 00:00:00,0,,9,0,,,10,BILLINGS,2017,,,,1140876,,,BC,9,17.5,,,1140876.2017.10.4,,0,,0,,
-118.22841666666666,49.01683333333333,,,0.5,1.8,T,24,2023-03-24 00:00:00,1.8,,13.7,0,,,3,BILLINGS,2023,,,,1140876,,T,BC,4.3,8,,,1140876.2023.3.24,,0,,0,,
-118.22841666666666,49.01683333333333,,,1,1.2,,8,2015-02-08 00:00:00,1.2,,14.7,17,,,2,BILLINGS,2015,,,,1140876,,,BC,3.3,5.5,,,1140876.2015.2.8,,0,,0,,
-118.22841666666666,49.01683333333333,,,8.5,1.4,,6,2016-09-06 00:00:00,1.4,,3.5,0,,,9,BILLINGS,2016,,,,1140876,,,BC,14.5,20.5,,,1140876.2016.9.6,,0,,0,,
-118.22841666666666,49.01683333333333,,,-4.5,9.6,,8,2022-12-08 00:00:00,0,,21,20,,,12,BILLINGS,2022,,,,1140876,,,BC,-3,-1.5,,,1140876.2022.12.8,,9.6,,0,,
-118.22841666666666,49.01683333333333,,,-2.5,0,,19,2017-03-19 00:00:00,0,,14.5,0,,,3,BILLINGS,2017,,,,1140876,,T,BC,3.5,9.5,,,1140876.2017.3.19,,0,,0,,
-118.22841666666666,49.01683333333333,,,6.5,0,,26,2017-05-26 00:00:00,0,,2,0,,,5,BILLINGS,2017,,,,1140876,,,BC,16,25.5,,,1140876.2017.5.26,,0,,0,,
-118.22841666666666,49.01683333333333,,,11.5,0.8,,8,2013-09-08 00:00:00,0.8,,1,0,,,9,BILLINGS,2013,,,,1140876,,,BC,17,22.5,,,1140876.2013.9.8,,0,,0,,
-118.22841666666666,49.01683333333333,,,-1,0,T,15,2023-11-15 00:00:00,0,,18,0,,,11,BILLINGS,2023,,,,1140876,,,BC,0,1,T,,1140876.2023.11.15,,0,,0,,
-118.22841666666666,49.01683333333333,,,-3,0,,11,2018-11-11 00:00:00,0,,18.8,0,,,11,BILLINGS,2018,,,,1140876,,,BC,-0.8,1.5,,,1140876.2018.11.11,,0,,0,,
-118.22841666666666,49.01683333333333,,,2,0,,30,2014-04-30 00:00:00,0,,4.5,0,,,4,BILLINGS,2014,,,,1140876,,,BC,13.5,25,,,1140876.2014.4.30,,0,,0,,
-118.22841666666666,49.01683333333333,,,1,0,,25,2013-04-25 00:00:00,0,,6,0,,,4,BILLINGS,2013,,,,1140876,,,BC,12,23,,,1140876.2013.4.25,,0,,0,,
-118.22841666666666,49.01683333333333,,,16,8.4,,1,2013-08-01 00:00:00,8.4,,0,0,,,8,BILLINGS,2013,,,,1140876,,,BC,22.5,29,,,1140876.2013.8.1,,0,,4.5,,
-118.22841666666666,49.01683333333333,,,-1,0,T,18,2015-11-18 00:00:00,0,,15.7,0,,,11,BILLINGS,2015,,,,1140876,,T,BC,2.3,5.5,T,,1140876.2015.11.18,,0,,0,,
-118.22841666666666,49.01683333333333,,,-3.5,0.4,,20,2022-03-20 00:00:00,0.4,,15,0,,,3,BILLINGS,2022,,,,1140876,,T,BC,3,9.5,,,1140876.2022.3.20,,0,,0,,
-118.22841666666666,49.01683333333333,,,8.5,0,,27,2015-05-27 00:00:00,0,,1,0,,,5,BILLINGS,2015,,,,1140876,,,BC,17,25.5,,,1140876.2015.5.27,,0,,0,,
-118.22841666666666,49.01683333333333,,,-10.5,0,,3,2015-01-03 00:00:00,0,,25.8,10,,,1,BILLINGS,2015,,,,1140876,,,BC,-7.8,-5,,,1140876.2015.1.3,,0,,0,,
-118.22841666666666,49.01683333333333,,,-15,0,,25,2014-02-25 00:00:00,0,,25.8,31,,,2,BILLINGS,2014,,,,1140876,,,BC,-7.8,-0.5,,,1140876.2014.2.25,,0,,0,,
-118.22841666666666,49.01683333333333,,,13.5,0,,18,2013-07-18 00:00:00,0,,0,0,,,7,BILLINGS,2013,,,,1140876,,,BC,22.3,31,,,1140876.2013.7.18,,0,,4.3,,
